sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse,closed_loop_selection_score
miura_01488,14,1.0,1.0,24.0,24.0,6.0,6.0,0.0009994935244321823,0.0008446946158073843,0.0011502493871375918,0.001000364194624126,0.0025959203485399485,0.0014029672602191567,3784838144.0,3660860160.0,3439992832.0,3193216256.0,0.0028292082715779543,0.023662541061639786
miura_01494,7,1.0,1.0,24.0,24.0,12.0,12.0,0.0005305533413775265,0.0005523778381757438,0.002355929696932435,0.0028015419375151396,0.0036690467968583107,0.0037279834505170584,1623298176.0,1800861184.0,4662288896.0,3478863872.0,0.0009172042482532561,0.030083870515227318
miura_01194,4,1.0,1.0,36.0,36.0,6.0,6.0,0.0007706372998654842,0.0008514749933965504,0.0034828658681362867,0.004404865670949221,0.001676533604040742,0.0019290647469460964,1154692480.0,1006209344.0,2469010432.0,1907493888.0,0.0011631022207438946,0.002725602127611637
miura_01077,15,1.0,1.0,24.0,24.0,12.0,12.0,0.0005532603245228529,0.0005388498539105058,0.0028971689753234386,0.002607728121802211,0.0035385084338486195,0.00262347306124866,3834756096.0,3233054464.0,3853142528.0,3879013632.0,0.0004409524844959378,0.012420118786394596
miura_00238,12,1.0,1.0,36.0,24.0,12.0,12.0,0.0009287345455959439,0.0008495416259393096,0.0016079467022791505,0.001153238001279533,0.003637358546257019,0.001129506854340434,3112016640.0,1993233664.0,2799039488.0,2142979456.0,0.002461338648572564,0.03735717013478279
miura_01928,5,1.0,1.0,30.0,30.0,9.0,9.0,0.0008047828450798988,0.0007936281617730856,0.005198932718485594,0.005069326143711805,0.0024482428561896086,0.0019951448775827885,4281752576.0,3342967296.0,2421215232.0,2354602496.0,0.0014312764396890998,0.0014312764396890998
miura_00620,13,1.0,1.0,30.0,36.0,6.0,6.0,0.0008879047818481922,0.0006657077465206385,0.0021079862490296364,0.0017323849024251103,0.0015760959358885884,0.0016838961746543646,1634527744.0,3421989888.0,2695664128.0,4612321792.0,0.0003254702314734459,0.0039713033474981785
miura_00255,1,1.0,1.0,36.0,36.0,9.0,9.0,0.0009707862627692521,0.0008939569815993309,0.0018924446776509285,0.0017879488877952099,0.0014976966194808483,0.0012469717767089605,3966567168.0,4343889408.0,4906575872.0,4796947968.0,0.0006877777632325888,0.0048544444143772125
miura_00232,0,1.0,1.0,36.0,36.0,12.0,12.0,0.0007278984994627535,0.0005848123109899461,0.003167653689160943,0.002013759920373559,0.0028370169457048178,0.0012790597975254059,2297213696.0,1913780224.0,2768237312.0,4615726080.0,0.0004773851833306253,0.003602385288104415
miura_00383,0,1.0,1.0,36.0,36.0,6.0,6.0,0.0006178099429234862,0.0009493316756561399,0.002740998985245824,0.002892227377742529,0.0022976952604949474,0.0023291329853236675,4731790336.0,1175915392.0,2173444096.0,1999955456.0,0.0005338225746527314,0.004700489342212677
miura_01287,14,1.0,1.0,24.0,30.0,9.0,9.0,0.000759451650083065,0.0005010830936953425,0.0017112520290538669,0.0015240585198625922,0.0011552295181900263,0.0014237959403544664,1027037952.0,3303510528.0,2015545984.0,3566807040.0,0.0007782942266203463,0.012236627750098705
miura_00682,8,1.0,1.0,30.0,24.0,9.0,9.0,0.0005351009895093739,0.0006852609221823514,0.0020081603433936834,0.002381595317274332,0.003799594473093748,0.0033453949727118015,2369083904.0,1010299584.0,4731315200.0,3041462272.0,0.0018027438782155514,0.0257610771805048
miura_01042,1,1.0,1.0,36.0,36.0,12.0,12.0,0.000892532232683152,0.0009646634571254253,0.0013308912748470902,0.0011861451203003526,0.0011481044348329306,0.0010991308372467756,4950853120.0,3663372032.0,1475654400.0,1395419904.0,0.003241312690079212,0.0480329804122448
miura_00435,2,1.0,1.0,36.0,36.0,9.0,9.0,0.0007585778366774321,0.0005751393618993461,0.002442162251099944,0.002141453791409731,0.002530957804992795,0.0018591181142255664,1774003584.0,2693020672.0,3265852928.0,4149423360.0,0.0010935363825410604,0.004739369731396437
miura_00384,0,1.0,1.0,24.0,24.0,6.0,6.0,0.0005467229639180005,0.00086613604798913,0.0031513781286776066,0.004376648459583521,0.0016387809300795197,0.0031431829556822777,2566295808.0,1006209344.0,3878040576.0,2846255872.0,0.0010839879978448153,0.005250654648989439
miura_01172,11,1.0,1.0,24.0,24.0,9.0,9.0,0.0009946582140401006,0.0007491266005672514,0.005758940242230892,0.0057777101173996925,0.0017552931094542146,0.0017518210224807262,1650743168.0,3734758400.0,4398341120.0,4383118336.0,0.003944190684705973,0.00446502398699522
miura_01320,3,1.0,1.0,24.0,30.0,6.0,6.0,0.0005027375882491469,0.0005826658452861011,0.004626004491001368,0.004572019912302494,0.0023469056468456984,0.0028047594241797924,2072039168.0,1122102400.0,1052193280.0,1650579328.0,0.007966014556586742,0.022549347952008247
miura_01434,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0007039860938675702,0.0006246085977181792,0.002713700057938695,0.002197190187871456,0.0034270286560058594,0.0020918340887874365,3036628736.0,2407530752.0,3579176704.0,4698671616.0,0.0007551279268227518,0.0028384611941874027
miura_00732,11,1.0,1.0,36.0,30.0,9.0,9.0,0.0006616816972382367,0.0007641321863047779,0.002783155534416437,0.0025720898993313313,0.002428293228149414,0.001466232817620039,3356896512.0,1325564672.0,2630809088.0,2640375808.0,0.0020242983009666204,0.005670131649821997
miura_01732,0,1.0,1.0,30.0,36.0,6.0,6.0,0.0009154631989076734,0.0007312854868359864,0.002593192970380187,0.002451287815347314,0.0024803851265460253,0.002902177395299077,2360297472.0,4383976448.0,3388706816.0,4738895872.0,0.0006570129771716893,0.0011778463376685977
miura_00747,13,1.0,1.0,24.0,24.0,9.0,9.0,0.0007077945047058165,0.0006823143921792507,0.0047758216969668865,0.0050215949304401875,0.0033812555484473705,0.003219054313376546,1894219264.0,1983370368.0,4634090496.0,3985369344.0,0.004231057595461607,0.0068352241069078445
miura_00343,6,1.0,1.0,30.0,24.0,12.0,12.0,0.0008334690937772393,0.000870650983415544,0.005614911671727896,0.005063771270215511,0.0023552379570901394,0.0014735100558027625,4061066752.0,2207083520.0,4559748096.0,4262052608.0,0.01059792097657919,0.01059792097657919
miura_00212,10,1.0,1.0,24.0,24.0,9.0,9.0,0.0008588884375058115,0.0007837738376110792,0.005753206089138985,0.005180207081139088,0.0018875831738114357,0.0014725562650710344,2545903616.0,2289526784.0,4075969024.0,4442300416.0,0.00589978089556098,0.00589978089556098
miura_01433,8,1.0,1.0,36.0,36.0,9.0,9.0,0.0008217497379519045,0.0005517733516171575,0.0037200236693024635,0.0035038229543715715,0.0019887350499629974,0.0015484328614547849,1726710016.0,4014992128.0,3455822592.0,3687697152.0,0.0016213690396398306,0.0016213690396398306
miura_00213,9,1.0,1.0,30.0,30.0,6.0,6.0,0.0005760316853411496,0.0007522675441578031,0.003882431425154209,0.004037708044052124,0.0036068919580429792,0.003154248697683215,4145386496.0,1513307648.0,4805950464.0,4325121536.0,0.002840653993189335,0.0064864871092140675
miura_01992,0,1.0,1.0,36.0,36.0,9.0,9.0,0.0005554898525588214,0.0007430821424350142,0.00127338373567909,0.0013397542061284184,0.0036100212018936872,0.0037206215783953667,2540653824.0,1006209344.0,1179265536.0,1118204800.0,0.0009472348028793931,0.06709306687116623
miura_00440,4,1.0,1.0,24.0,24.0,9.0,9.0,0.000914788048248738,0.0006738012889400125,0.0030868465546518564,0.0017876162892207503,0.0032031184528023005,0.0010791649110615253,1726693248.0,1571134208.0,2577895936.0,4430872576.0,0.001567213679663837,0.002608880400657654
miura_00916,5,1.0,1.0,24.0,24.0,9.0,9.0,0.0005435492494143546,0.0005353990127332509,0.002700074575841427,0.001859370619058609,0.0038394592702388763,0.002219755668193102,2261139712.0,1069004352.0,1267062528.0,2069972608.0,0.0013453769497573376,0.040928710252046585
miura_00996,9,1.0,1.0,30.0,36.0,12.0,12.0,0.0008432512986473739,0.0007226915331557393,0.00381816946901381,0.002487760968506336,0.002241309732198715,0.0014245463535189629,4750484992.0,4350495744.0,2603571200.0,4761655808.0,0.0014414896722882986,0.00404565641656518
miura_01457,1,1.0,1.0,36.0,36.0,9.0,9.0,0.0008754428708925843,0.0007187622250057757,0.0057464297860860825,0.005983274430036545,0.003130473894998431,0.0036190873943269253,1985781248.0,3764278784.0,4013108736.0,3893573376.0,0.005603914614766836,0.005603914614766836
miura_01251,7,1.0,1.0,36.0,36.0,9.0,9.0,0.0009930968517437577,0.0009812028147280216,0.003461722983047366,0.00415940023958683,0.001008570659905672,0.0011134037049487233,4114441984.0,4879721984.0,4340902912.0,3271512576.0,0.00657672667875886,0.007097559981048107
miura_01006,1,1.0,1.0,30.0,36.0,9.0,9.0,0.0007233635988086462,0.0006481962627731264,0.002918688114732504,0.0028854580596089363,0.0014291263651102781,0.0020555618684738874,2565355776.0,3830651904.0,3317652224.0,4672715776.0,0.0011781529756262898,0.0016989862779155374
miura_01811,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0007843911880627275,0.0006203016964718699,0.005937541369348764,0.005775056313723326,0.0017881998792290688,0.001791681512258947,2109265408.0,3408322048.0,4777699328.0,4479902720.0,0.022650588303804398,0.023171421140432358
miura_00248,8,1.0,1.0,24.0,24.0,12.0,12.0,0.0007184727001003921,0.0006607954856008291,0.004855968523770571,0.0028070523403584957,0.003074228297919035,0.001157807419076562,3388252160.0,1653590400.0,1992572160.0,3559792128.0,0.0006455531693063676,0.0006455531693063676
miura_01629,6,1.0,1.0,24.0,24.0,6.0,6.0,0.0007775346166454256,0.0007157053332775831,0.0023266486823558807,0.0018296242924407125,0.0019437370356172323,0.0011156672844663262,1258941568.0,1006209344.0,1570923392.0,2217220096.0,0.0022712682839483023,0.0069587682373821735
miura_01282,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0006113153649494052,0.000881250249221921,0.003969111014157534,0.004698437638580799,0.0017062867991626263,0.002087466884404421,4486325760.0,1815799040.0,3335030528.0,2808355072.0,0.00038175025838427246,0.00038175025838427246
miura_00412,13,1.0,1.0,36.0,30.0,6.0,6.0,0.0008152555674314499,0.0006259617512114346,0.0014347867108881474,0.0011702132178470492,0.003667243057861924,0.0017381019424647093,3989219840.0,4832233984.0,4438049280.0,4996423680.0,0.002476201392710209,0.010288701392710209
miura_01136,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0008094513323158026,0.0007684941519983113,0.004549351520836353,0.005170981399714947,0.0030590309761464596,0.0033576234709471464,2236108032.0,2895447808.0,4451697664.0,3785918208.0,0.0004043066001031548,0.0009251399314962327
miura_01148,7,1.0,1.0,24.0,24.0,12.0,12.0,0.000767308403737843,0.0009189069969579577,0.004861994180828333,0.0033505065366625786,0.001928811427205801,0.0010009445250034332,4833253888.0,1372140544.0,2141823232.0,3166866176.0,0.0005033899797126651,0.0005033899797126651
miura_00578,13,1.0,1.0,36.0,36.0,9.0,9.0,0.0007666966412216425,0.0007156957872211933,0.005073989275842905,0.00424309354275465,0.00236121634952724,0.0014798016054555774,4766708224.0,3199366912.0,1416522368.0,1898860288.0,0.00507892481982708,0.0087247584015131
miura_01435,8,1.0,1.0,30.0,36.0,9.0,9.0,0.0005472879856824875,0.000605215085670352,0.005903579294681549,0.004948830232024193,0.0036208985839039087,0.003406275762245059,2820150784.0,1592799104.0,2956220672.0,4364653568.0,0.0011472833575680852,0.004793116822838783
miura_00306,1,1.0,1.0,30.0,36.0,12.0,12.0,0.0007892791763879359,0.0006419150740839541,0.004730663262307644,0.005647590383887291,0.001438509556464851,0.0025705951265990734,1541805440.0,3871900160.0,3206490624.0,3244285696.0,0.010011080652475357,0.010011080652475357
miura_01667,2,1.0,1.0,30.0,36.0,6.0,6.0,0.0008683893829584122,0.0008806449477560818,0.004500542767345905,0.0049868058413267136,0.002036646706983447,0.0033628297969698906,3877270784.0,4558000640.0,2174648064.0,2533032192.0,0.0007828098023310304,0.0007828098023310304
miura_01456,15,1.0,1.0,24.0,30.0,9.0,9.0,0.0009617851465009153,0.0007163819391280413,0.0029638251289725304,0.001953629544004798,0.0012682736851274967,0.001157786464318633,2242078720.0,3577561600.0,2222003968.0,4893040640.0,0.0013812353136017919,0.0024229020345956087
miura_00867,14,1.0,1.0,24.0,24.0,6.0,6.0,0.0008790800347924232,0.0006828197510913014,0.0037515631411224604,0.0035126940347254276,0.002142096171155572,0.0018580426694825292,1423970432.0,2549912064.0,2775678208.0,3020979968.0,0.0021687473636120558,0.0026895806659013033
miura_00761,11,1.0,1.0,36.0,30.0,12.0,12.0,0.0009731574100442231,0.000977996620349586,0.003486730856820941,0.0028437443543225527,0.0017840322107076645,0.0011468627490103245,3507820288.0,2558680064.0,3353277696.0,3672832000.0,0.0031223008409142494,0.0041639674454927444
miura_00395,9,1.0,1.0,36.0,30.0,12.0,12.0,0.0006463031168095767,0.0008238510345108807,0.0036857209634035826,0.0035161327105015516,0.003845014376565814,0.0024540608283132315,3064929536.0,1006209344.0,4543347712.0,3593768448.0,0.0004674281517509371,0.0015090948436409235
miura_01260,14,1.0,1.0,24.0,24.0,6.0,6.0,0.000972412119153887,0.0007151610334403813,0.0018682134104892612,0.0016291363863274455,0.003790958086028695,0.0022990049328655005,3095365888.0,4807707136.0,4350108672.0,4845044736.0,0.001281902426853776,0.004406902473419905
miura_01273,14,1.0,1.0,36.0,36.0,6.0,6.0,0.000851712073199451,0.0007019462645985186,0.004063065629452467,0.0029164496809244156,0.0026069963350892067,0.0013936986215412617,2295633664.0,2208024320.0,2912572928.0,4396915712.0,0.0005516119999811053,0.0005516119999811053
miura_00121,12,1.0,1.0,36.0,36.0,6.0,6.0,0.0007925606914795935,0.0008078721584752202,0.001194510143250227,0.001000364194624126,0.003181618405506015,0.0013396453578025103,4219060224.0,1835478016.0,3850392832.0,4186985472.0,0.0011352167930454016,0.016239384189248085
miura_01420,14,1.0,1.0,24.0,36.0,9.0,9.0,0.0006802012212574482,0.0007091314764693379,0.004989944864064455,0.003871544497087598,0.002510485937818885,0.0030026063323020935,2154276352.0,1375127680.0,2297266176.0,4752332800.0,0.001821746933273971,0.002863413654267788
miura_00540,13,1.0,1.0,30.0,24.0,9.0,9.0,0.0008498604292981327,0.0005768382688984275,0.0015242723748087883,0.001000364194624126,0.0039025982841849327,0.0010009445250034332,2235684608.0,2459044096.0,3122918912.0,3560140544.0,0.002750920597463846,0.01837592013180256
miura_00809,12,1.0,1.0,30.0,30.0,6.0,6.0,0.0009425098542124033,0.0008818869828246534,0.003845333121716976,0.0047149620950222015,0.00196469877846539,0.002628961345180869,1860100608.0,3028137472.0,4082486016.0,3211248384.0,0.0003932243853341788,0.0003932243853341788
miura_01274,11,1.0,1.0,30.0,30.0,6.0,6.0,0.0005118366680108011,0.0005971992504782975,0.005229949951171875,0.005994380451738834,0.002063965192064643,0.002370854141190648,4668483584.0,3389939456.0,4949180928.0,4025213184.0,0.002318775746971369,0.003360442351549864
miura_00307,10,1.0,1.0,30.0,36.0,9.0,9.0,0.0009757689549587667,0.0007886490202508867,0.0030935725662857294,0.0015497127315029502,0.002750872168689966,0.0012827005703002214,4820647424.0,3698614272.0,2001320448.0,4843276800.0,0.002044028602540493,0.008814861997961998
miura_00136,14,1.0,1.0,24.0,24.0,12.0,12.0,0.0009133731364272535,0.000819781853351742,0.003975003492087126,0.0028935999143868685,0.0013410033425316215,0.0010596493957564235,4526630912.0,4900202496.0,2607530496.0,4079250944.0,0.002846656134352088,0.0033674894366413355
miura_00554,12,1.0,1.0,24.0,24.0,6.0,6.0,0.0005611752276308835,0.00064864318119362,0.002034747740253806,0.001959179062396288,0.003575673094019294,0.0029745223000645638,4250517248.0,2359139072.0,4598035456.0,4667671040.0,0.0010129292495548725,0.009867096319794655
miura_00585,7,1.0,1.0,24.0,24.0,12.0,12.0,0.000811685633379966,0.0005980976275168359,0.0058452109806239605,0.005037700291723013,0.0016896225279197097,0.001282135839574039,1489651584.0,2681391872.0,2702909440.0,3172289536.0,0.002308232244104147,0.002308232244104147
miura_00487,0,1.0,1.0,36.0,36.0,9.0,9.0,0.0009942325996235013,0.0007446029339917004,0.0013142642565071583,0.0011711855186149478,0.003465409157797694,0.0019768194761127234,1017208960.0,1241234176.0,1643904768.0,1656788352.0,0.0006455364055000246,0.045958034694194794
miura_00423,3,1.0,1.0,36.0,24.0,12.0,12.0,0.0008021448738873005,0.0006165549857541919,0.0016058061737567186,0.0014654028927907348,0.0035975228529423475,0.0013920565834268928,2191635968.0,2879430144.0,4772719616.0,2800965888.0,0.0021008262410759926,0.026579992845654488
miura_01538,11,1.0,1.0,24.0,24.0,6.0,6.0,0.000741378462407738,0.0007034377777017653,0.004180086776614189,0.003545390209183097,0.0026890416629612446,0.0017159773269668221,1818970752.0,1266441856.0,3628294912.0,3922300416.0,0.0018971726531162858,0.003980506211519241
miura_00834,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0006416529649868608,0.0007103701354935765,0.0011422999668866396,0.0011384024983271956,0.0027325230184942484,0.003471799660474062,4584354304.0,4220350464.0,4323191296.0,3850325760.0,0.00035771672264672816,0.04671188443899155
miura_00110,10,1.0,1.0,30.0,36.0,12.0,12.0,0.0007263454608619213,0.0006569632678292692,0.0021364993881434202,0.0018197869649156928,0.001491521019488573,0.001503484440036118,3902775040.0,4685235200.0,2812157440.0,4402633216.0,0.002596181584522128,0.012492015026509762
miura_01416,13,1.0,1.0,30.0,30.0,6.0,6.0,0.0009972701082006097,0.0007789802039042115,0.0044172536581754684,0.0027607970405369997,0.003609104547649622,0.00117452722042799,3583601920.0,2477225984.0,2455598592.0,3725588736.0,0.0006787567981518805,0.0006787567981518805
miura_01472,12,1.0,1.0,36.0,24.0,12.0,12.0,0.0009641296346671879,0.000908600224647671,0.001136115868575871,0.001000364194624126,0.003590228734537959,0.00139511376619339,3267515904.0,2145516672.0,4485335552.0,3424338688.0,0.006008288357406855,0.03829995542764664
miura_00240,1,1.0,1.0,24.0,30.0,12.0,12.0,0.000711869855877012,0.0008017607615329325,0.0013438548194244504,0.0010162704857066274,0.001041841460391879,0.0013038985198363662,3420876544.0,2454458880.0,1475547776.0,2473528832.0,0.0013137346832081676,0.04193873330950737
miura_00906,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0009152221609838307,0.0009394336957484484,0.0010382116306573153,0.001000364194624126,0.0030042133294045925,0.0033380582462996244,4236066560.0,3715427328.0,2769787392.0,2515472896.0,0.0010652316268533468,0.04169023036956787
miura_00509,12,1.0,1.0,36.0,24.0,12.0,9.0,0.0005489062750712037,0.0007980384980328381,0.0024977021384984255,0.0020813762675970793,0.0015522176399827003,0.0010009445250034332,4915076096.0,1404130176.0,1236796928.0,1346693504.0,0.0008645338821224868,0.018052034080028534
miura_01721,11,1.0,1.0,36.0,36.0,9.0,9.0,0.0007787825888954103,0.0005622025928460062,0.0025998882483690977,0.0023822931107133627,0.0014278792077675462,0.0010009445250034332,1108761344.0,2099037824.0,1830304768.0,2294750464.0,0.0024852214846760035,0.008735221810638905
miura_01249,6,1.0,1.0,30.0,30.0,12.0,12.0,0.0009997220477089286,0.0008889379678294063,0.0010749684879556298,0.001000364194624126,0.0016820657765492797,0.0014330093981698155,1188251136.0,1361061760.0,2291907840.0,2760944384.0,0.0019288924522697926,0.039428893476724625
miura_01477,8,1.0,1.0,36.0,36.0,6.0,6.0,0.0008482112316414714,0.0007070518913678825,0.0048737674951553345,0.0037495072465389967,0.003631312632933259,0.0019892584532499313,3525416192.0,3359597056.0,3390420992.0,4419481088.0,0.00023121750564314425,0.00023121750564314425
miura_00707,15,1.0,1.0,36.0,36.0,12.0,12.0,0.0009422250441275537,0.0009291691239923239,0.0016031621489673853,0.0013962624361738563,0.0016002821503207088,0.0013241120614111423,3627852288.0,3309599488.0,3315700736.0,3677678336.0,0.005210041534155607,0.026564208790659904
miura_00706,0,1.0,1.0,30.0,30.0,6.0,6.0,0.000754788052290678,0.0007131475140340626,0.0042645796202123165,0.004260602407157421,0.0019074485171586275,0.001966815209016204,1585086976.0,1708073984.0,3535601152.0,3725096192.0,0.0017799822380766273,0.0023008156567811966
miura_00773,5,1.0,1.0,36.0,24.0,6.0,6.0,0.0005073046777397394,0.0005421038367785513,0.0021876655519008636,0.0020943430718034506,0.0032331938855350018,0.0012251337757334113,1985911936.0,1006209344.0,1996112256.0,1593065728.0,0.004408724140375853,0.02159622497856617
miura_01730,1,1.0,1.0,24.0,30.0,12.0,12.0,0.0007231439230963588,0.0005945366574451327,0.005315480753779411,0.0054960246197879314,0.0010267851175740361,0.001760466955602169,1769156736.0,3815733504.0,3144033536.0,3890353408.0,0.007730425335466862,0.007730425335466862
miura_01820,6,1.0,1.0,24.0,30.0,9.0,9.0,0.0007911546854302287,0.0006254179170355201,0.002664330182597041,0.002052636817097664,0.0023347612004727125,0.002114015631377697,3780876032.0,4997448704.0,2520484608.0,4853494784.0,0.0007150471210479736,0.004881714005023241
miura_01280,15,1.0,1.0,36.0,24.0,9.0,9.0,0.0007514715543948114,0.0005949417827650905,0.0012572758132591844,0.001075081410817802,0.0034039318561553955,0.001147985109128058,2855476736.0,3081203456.0,4838423040.0,2970449408.0,0.001842880854383111,0.025280380621552467
miura_01957,0,1.0,1.0,30.0,36.0,9.0,9.0,0.0008942922577261925,0.0008992335060611367,0.005339745432138443,0.005252862814813852,0.0014072720659896731,0.0016755457036197186,2154562048.0,1878429184.0,1553823872.0,2043159808.0,0.003098604967817664,0.0036194382701069117
miura_01946,13,1.0,1.0,30.0,36.0,12.0,12.0,0.0005661061150021851,0.0007330343360081315,0.0040676710195839405,0.0034051602706313133,0.003056297544389963,0.003074477892369032,2604364288.0,1006209344.0,1855533824.0,2932769536.0,0.0005300507182255387,0.008342551067471504
miura_01031,9,1.0,1.0,24.0,24.0,12.0,12.0,0.0007818049634806812,0.0009370461921207607,0.004304889589548111,0.0030681202188134193,0.003578866133466363,0.0022654884960502386,3112495872.0,1006209344.0,1490644352.0,2197134848.0,0.0006990352994762361,0.0069490354508161545
miura_00945,5,1.0,1.0,30.0,24.0,12.0,12.0,0.0005440527456812561,0.0006708601140417159,0.002961642574518919,0.0028252373449504375,0.001444705412723124,0.0010009445250034332,3639539712.0,1545043968.0,4781555712.0,4080098560.0,0.0009870812064036727,0.0009870812064036727
miura_01467,2,1.0,1.0,36.0,30.0,9.0,9.0,0.000811188539955765,0.0007491846918128431,0.0034250046592205763,0.0029051071032881737,0.0031167310662567616,0.001656387117691338,4477307904.0,3223449856.0,4667593728.0,4607464960.0,0.0008833662141114473,0.0008833662141114473
miura_00782,9,1.0,1.0,30.0,24.0,12.0,12.0,0.0009922805475071073,0.0008119079284369946,0.0027754148468375206,0.002974708564579487,0.0028577852062880993,0.0031692630145698786,2034136320.0,4537189376.0,4612088320.0,3291591424.0,0.001647068071179092,0.008417901583015919
miura_01382,1,1.0,1.0,24.0,30.0,9.0,9.0,0.0006431685760617256,0.0005720598273910582,0.005951232276856899,0.005205697845667601,0.0023299239110201597,0.002257030224427581,3606217728.0,3855695616.0,1658834688.0,2348510208.0,0.0024500808212906122,0.0034917474258691072
miura_00271,9,1.0,1.0,24.0,30.0,12.0,12.0,0.0005596744013018906,0.0006939127924852073,0.004277112893760204,0.003076795721426606,0.001954799983650446,0.0017980490811169147,3747678976.0,1317380864.0,1753460864.0,3507896064.0,0.0010603296104818583,0.002622829517349601
miura_01991,3,1.0,1.0,36.0,36.0,6.0,6.0,0.0008901654509827495,0.0008372245356440544,0.004378548823297024,0.005090211983770132,0.0012053877580910921,0.002199289621785283,2268337920.0,4332882432.0,1804734976.0,1727982208.0,0.0009940325981006026,0.0030773659236729145
miura_00776,10,1.0,1.0,30.0,36.0,9.0,9.0,0.0005840598605573177,0.0007977656787261367,0.00567066902294755,0.004976919386535883,0.00365108298137784,0.003361162729561329,4851227648.0,1308725120.0,2830024448.0,3814298112.0,0.002883125329390168,0.0034039586316794157
miura_01349,9,1.0,1.0,24.0,30.0,12.0,12.0,0.0005292921559885144,0.0009012328810058534,0.0034403065219521523,0.004689715802669525,0.001095038722269237,0.0033547761850059032,2001723776.0,1006209344.0,1719004288.0,1835942784.0,0.0007141045061871409,0.004359937738627195
miura_01474,7,1.0,1.0,36.0,30.0,12.0,12.0,0.0006255240878090262,0.0005432641482912004,0.004574441350996494,0.0032754247076809406,0.0036485660821199417,0.0012014588573947549,3853975296.0,2225086976.0,4091608576.0,4394922496.0,0.004166952800005674,0.004166952800005674
miura_00557,9,1.0,1.0,36.0,36.0,9.0,9.0,0.0009651669533923268,0.0007007125532254577,0.0031976185273379087,0.0018124509369954467,0.003926216159015894,0.0011935081565752625,2979516416.0,2412586752.0,2517157888.0,4553694208.0,0.0025743283331394196,0.006220161449164152
miura_00681,0,1.0,1.0,24.0,24.0,9.0,9.0,0.0005103990552015603,0.0005804391694255173,0.0015561222098767757,0.0011233201948925853,0.0022244225256145,0.0010824373457580805,4192012544.0,1530890880.0,3259860992.0,3929553664.0,0.0003770944895222783,0.014960427768528461
miura_01782,15,1.0,1.0,30.0,36.0,12.0,12.0,0.0006063167238608003,0.0007108367281034589,0.0018632342107594013,0.001977173611521721,0.0010697671677917242,0.0017009646398946643,3630438912.0,3330271232.0,4121090560.0,4307183616.0,0.0007838763995096087,0.01067970972508192
miura_00050,9,1.0,1.0,36.0,24.0,9.0,9.0,0.0005407857825048268,0.0005232779658399522,0.0013915589079260826,0.0020443692337721586,0.0030456827953457832,0.0033288344275206327,2402313216.0,3857848064.0,1956545024.0,1002466624.0,0.001485947403125465,0.050444282591342926
miura_01385,11,1.0,1.0,36.0,36.0,12.0,12.0,0.0008668545633554459,0.0008604550966992974,0.0036944951862096786,0.005791341420263052,0.0013486496172845364,0.003506571287289262,1551513728.0,3629370368.0,4320318976.0,2758952448.0,0.001576213981024921,0.001576213981024921
miura_00536,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0005635563866235316,0.000582768814638257,0.0024702020455151796,0.0025638993829488754,0.0035866128746420145,0.003558658529073,1350298496.0,1126662016.0,4172455936.0,4084461056.0,0.0028021736070513725,0.029885506257414818
miura_01866,12,1.0,1.0,24.0,30.0,6.0,6.0,0.0008164513856172562,0.0007657925016246736,0.0039857723750174046,0.00368781597353518,0.0019995945040136576,0.0024814798962324858,3341733888.0,3819082752.0,3219860480.0,4652099584.0,0.0011834092438220978,0.0011834092438220978
miura_01035,9,1.0,1.0,36.0,36.0,9.0,9.0,0.0007851322880014777,0.0007175006903707981,0.0018739429069682956,0.0017160522984340787,0.0013690703781321645,0.0011334880255162716,2103996032.0,2331318016.0,3637529088.0,4130164480.0,0.0026832460425794125,0.008412412367761135
miura_01938,4,1.0,1.0,24.0,30.0,12.0,12.0,0.0006013813544996083,0.0005703641218133271,0.002363292034715414,0.00154046097304672,0.001664530485868454,0.0011433945037424564,4132526592.0,2878629120.0,1031419712.0,2273512960.0,0.0020565760787576437,0.024452408775687218
miura_01109,7,1.0,1.0,36.0,36.0,9.0,9.0,0.000564437301363796,0.0005638300790451467,0.002895643236115575,0.0029949480667710304,0.001984852598980069,0.0015204108785837889,2543950080.0,1978339968.0,1809033984.0,1754484864.0,0.0009560716571286321,0.01033107191324234
miura_00748,6,1.0,1.0,24.0,24.0,12.0,12.0,0.0005724536022171378,0.0006681597442366183,0.005790260620415211,0.004827105440199375,0.003745495807379484,0.0026824302040040493,4766686720.0,1988553728.0,3856807168.0,4517202944.0,0.0017241224413737655,0.0038074557669460773
miura_00174,11,1.0,1.0,36.0,36.0,6.0,6.0,0.0009239120990969241,0.0009113305131904781,0.004973101895302534,0.004221841227263212,0.0021798978559672832,0.0016687694005668163,2724836352.0,1976702592.0,1504930816.0,1907692928.0,0.0009036312694661319,0.0035077978391200304
