sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse,closed_loop_selection_score
miura_01488,8,1.0,1.0,24.0,36.0,6.0,6.0,0.0009994935244321823,0.0008302215137518942,0.0011502493871375918,0.0010732411174103618,0.0025959203485399485,0.0025495116133242846,3784838144.0,4570300416.0,3439992832.0,4930549760.0,0.00277719646692276,0.13611052930355072
miura_01494,7,1.0,1.0,24.0,24.0,12.0,12.0,0.0005305533413775265,0.000571053649764508,0.002355929696932435,0.0028232985641807318,0.0036690467968583107,0.003736776765435934,1623298176.0,1843059328.0,4662288896.0,3377129984.0,0.00159065006300807,0.2224239856004715
miura_01194,4,1.0,1.0,36.0,30.0,6.0,6.0,0.0007706372998654842,0.0008543190779164433,0.0034828658681362867,0.0044130077585577965,0.001676533604040742,0.0017887938302010298,1154692480.0,1006209344.0,2469010432.0,1728858496.0,0.004418493714183569,0.012751827016472816
miura_01077,10,1.0,1.0,24.0,24.0,12.0,12.0,0.0005532603245228529,0.0006201448850333691,0.0028971689753234386,0.002186418743804097,0.0035385084338486195,0.0018487735651433468,3834756096.0,1732189824.0,3853142528.0,4655414784.0,0.0024028122425079346,0.0732361450791359
miura_00238,12,1.0,1.0,36.0,24.0,12.0,12.0,0.0009287345455959439,0.0009140197071246803,0.0016079467022791505,0.001209243549965322,0.003637358546257019,0.0011358332121744752,3112016640.0,1670229120.0,2799039488.0,2072890624.0,0.003614056156948209,0.2661140561103821
miura_01928,11,1.0,1.0,30.0,36.0,9.0,9.0,0.0008047828450798988,0.000745584664400667,0.005198932718485594,0.0033430717885494232,0.0024482428561896086,0.0012178558390587568,4281752576.0,2087641856.0,2421215232.0,4654105088.0,0.002733137458562851,0.002733137458562851
miura_00620,11,1.0,1.0,30.0,30.0,6.0,6.0,0.0008879047818481922,0.0005595075781457126,0.0021079862490296364,0.0018902821466326714,0.0015760959358885884,0.0010366541100665927,1634527744.0,4529131008.0,2695664128.0,3252534784.0,0.005508878733962774,0.026342211291193962
miura_00255,1,1.0,1.0,36.0,36.0,9.0,9.0,0.0009707862627692521,0.0008937481907196343,0.0018924446776509285,0.0018534138798713684,0.0014976966194808483,0.001192377763800323,3966567168.0,4221528832.0,4906575872.0,4626978304.0,0.0008130084024742246,0.029979674145579338
miura_00232,0,1.0,1.0,36.0,36.0,12.0,12.0,0.0007278984994627535,0.0006376513047143817,0.003167653689160943,0.0020966650918126106,0.0028370169457048178,0.0013919742777943611,2297213696.0,1652847616.0,2768237312.0,4548432896.0,0.0005632390966638923,0.02972990646958351
miura_00383,4,1.0,1.0,36.0,30.0,6.0,6.0,0.0006178099429234862,0.0009474215330556035,0.002740998985245824,0.0029422256629914045,0.0022976952604949474,0.0021343796979635954,4731790336.0,1241123584.0,2173444096.0,1745208320.0,0.0006730338209308684,0.02567303366959095
miura_01287,2,1.0,1.0,24.0,30.0,9.0,9.0,0.000759451650083065,0.0005099522531963885,0.0017112520290538669,0.001355996704660356,0.0011552295181900263,0.0010907152900472283,1027037952.0,2566013696.0,2015545984.0,3669773824.0,0.000783231109380722,0.08411656320095062
miura_00682,6,1.0,1.0,30.0,24.0,9.0,9.0,0.0005351009895093739,0.0006444939645007253,0.0020081603433936834,0.0024511285591870546,0.003799594473093748,0.002750263549387455,2369083904.0,1230012288.0,4731315200.0,2695893504.0,0.003186237532645464,0.16151957213878632
miura_01042,7,1.0,1.0,36.0,36.0,12.0,12.0,0.000892532232683152,0.0009676829795353115,0.0013308912748470902,0.001233333139680326,0.0011481044348329306,0.0010987225687131286,4950853120.0,3725996288.0,1475654400.0,1243687424.0,0.0030336009804159403,0.3738669455051422
miura_00435,2,1.0,1.0,36.0,36.0,9.0,9.0,0.0007585778366774321,0.0005782386288046837,0.002442162251099944,0.002185387536883354,0.002530957804992795,0.001690907753072679,1774003584.0,2545594624.0,3265852928.0,3801092864.0,0.0008599220309406519,0.034193255007267
miura_00384,13,1.0,1.0,24.0,24.0,6.0,6.0,0.0005467229639180005,0.0007934458553791046,0.0031513781286776066,0.0038096255157142878,0.0016387809300795197,0.002322237007319927,2566295808.0,1006209344.0,3878040576.0,3165145344.0,0.0007913636509329081,0.029958030208945274
miura_01172,12,1.0,1.0,24.0,24.0,9.0,9.0,0.0009946582140401006,0.0008500109543092549,0.005758940242230892,0.005125659517943859,0.0017552931094542146,0.0013067360268905759,1650743168.0,2028666624.0,4398341120.0,4583322624.0,0.006346979644149542,0.006346979644149542
miura_01320,7,1.0,1.0,24.0,24.0,6.0,6.0,0.0005027375882491469,0.0005519178230315447,0.004626004491001368,0.0034546793904155493,0.0023469056468456984,0.0010602602269500494,2072039168.0,1006209344.0,1052193280.0,1921510272.0,0.03891468420624733,0.07641468197107315
miura_01434,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0007039860938675702,0.0006401328719221056,0.002713700057938695,0.002255461411550641,0.0034270286560058594,0.002104430226609111,3036628736.0,2343677184.0,3579176704.0,4527196672.0,0.0006589784170500934,0.021492311730980873
miura_00732,0,1.0,1.0,36.0,30.0,9.0,9.0,0.0006616816972382367,0.0007210178300738335,0.002783155534416437,0.0023945302236825228,0.002428293228149414,0.00108591397292912,3356896512.0,1370133760.0,2630809088.0,2597785856.0,0.0021496950648725033,0.0313163623213768
miura_01732,2,1.0,1.0,30.0,30.0,6.0,6.0,0.0009154631989076734,0.0006547169177792966,0.002593192970380187,0.002110622590407729,0.0024803851265460253,0.001570196240209043,2360297472.0,3841612544.0,3388706816.0,4560829440.0,0.0019448782550171018,0.0019448782550171018
miura_00747,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0007077945047058165,0.0006695630145259202,0.0047758216969668865,0.0044039832428097725,0.0033812555484473705,0.002502746880054474,1894219264.0,1775246208.0,4634090496.0,4512814592.0,0.0024146931245923042,0.01491469331085682
miura_00343,6,1.0,1.0,30.0,24.0,12.0,12.0,0.0008334690937772393,0.0009262810926884413,0.005614911671727896,0.005241638980805874,0.0023552379570901394,0.0015377518720924854,4061066752.0,2001674624.0,4559748096.0,3882396160.0,0.0038854973390698433,0.0038854973390698433
miura_00212,4,1.0,1.0,24.0,24.0,9.0,9.0,0.0008588884375058115,0.000855008140206337,0.005753206089138985,0.005006520543247461,0.0018875831738114357,0.0013608800945803523,2545903616.0,1688944640.0,4075969024.0,4433707008.0,0.003949542995542288,0.003949542995542288
miura_01433,5,1.0,1.0,36.0,36.0,9.0,9.0,0.0008217497379519045,0.0005284989019855857,0.0037200236693024635,0.003033867571502924,0.0019887350499629974,0.0012284059775993228,1726710016.0,3523310848.0,3455822592.0,4572274176.0,0.005106723867356777,0.005106723867356777
miura_00213,11,1.0,1.0,30.0,24.0,6.0,6.0,0.0005760316853411496,0.0006695968331769109,0.003882431425154209,0.0032641240395605564,0.0036068919580429792,0.0013257183600217104,4145386496.0,1205536768.0,4805950464.0,4085693440.0,0.011023277416825294,0.019356610253453255
miura_01992,5,1.0,1.0,36.0,36.0,9.0,9.0,0.0005554898525588214,0.0006336501683108509,0.00127338373567909,0.0014401784865185618,0.0036100212018936872,0.0030065698083490133,2540653824.0,1491954560.0,1179265536.0,1002466624.0,0.0008332364377565682,0.5383332371711731
miura_00440,15,1.0,1.0,24.0,24.0,9.0,9.0,0.000914788048248738,0.0005792521988041699,0.0030868465546518564,0.001886952668428421,0.0032031184528023005,0.0012143864296376705,1726693248.0,2588620544.0,2577895936.0,4754983424.0,0.002680304693058133,0.006846971344202757
miura_00916,5,1.0,1.0,24.0,24.0,9.0,9.0,0.0005435492494143546,0.0005326346145011485,0.002700074575841427,0.0018545014318078756,0.0038394592702388763,0.0019314404344186187,2261139712.0,1006209344.0,1267062528.0,1829025920.0,0.0003655334876384586,0.30036553740501404
miura_00996,13,1.0,1.0,30.0,36.0,12.0,12.0,0.0008432512986473739,0.000861779844854027,0.00381816946901381,0.002483967924490571,0.002241309732198715,0.0013782464666292071,4750484992.0,2634337536.0,2603571200.0,4707435008.0,0.004393063485622406,0.021059731021523476
miura_01457,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0008754428708925843,0.0005279096076264977,0.0057464297860860825,0.004398113116621971,0.003130473894998431,0.0013110489817336202,1985781248.0,3780573184.0,4013108736.0,4393590784.0,0.0013603067491203547,0.0013603067491203547
miura_01251,12,1.0,1.0,36.0,36.0,9.0,9.0,0.0009930968517437577,0.0009803391294553876,0.003461722983047366,0.00428182166069746,0.001008570659905672,0.0010687061585485935,4114441984.0,4820620288.0,4340902912.0,2984515584.0,0.005131690297275782,0.009298357181251049
miura_01006,4,1.0,1.0,30.0,36.0,9.0,9.0,0.0007233635988086462,0.0005582959274761379,0.002918688114732504,0.002528018318116665,0.0014291263651102781,0.0011400599032640457,2565355776.0,3872476672.0,3317652224.0,4624107008.0,0.004034864716231823,0.004034864716231823
miura_01811,7,1.0,1.0,24.0,24.0,12.0,12.0,0.0007843911880627275,0.0007351370877586305,0.005937541369348764,0.005288161803036928,0.0017881998792290688,0.0013777024578303099,2109265408.0,1893051264.0,4777699328.0,4624416256.0,0.011859162710607052,0.016025830060243607
miura_00248,8,1.0,1.0,24.0,24.0,12.0,12.0,0.0007184727001003921,0.0007302769226953387,0.004855968523770571,0.0030249846167862415,0.003074228297919035,0.001286335987970233,3388252160.0,1358684672.0,1992572160.0,3416919552.0,0.001005467725917697,0.001005467725917697
miura_01629,0,1.0,1.0,24.0,24.0,6.0,6.0,0.0007775346166454256,0.0006734568742103875,0.0023266486823558807,0.001845804275944829,0.0019437370356172323,0.0010009445250034332,1258941568.0,1006209344.0,1570923392.0,2237872128.0,0.0028302681166678667,0.04033026844263077
miura_01282,0,1.0,1.0,36.0,36.0,6.0,6.0,0.0006113153649494052,0.0008844968979246914,0.003969111014157534,0.005579151678830385,0.0017062867991626263,0.0030173182021826506,4486325760.0,2652283392.0,3335030528.0,2287370752.0,0.0004103138926438987,0.0004103138926438987
miura_00412,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0008152555674314499,0.0005864676204510033,0.0014347867108881474,0.0010983453830704093,0.003667243057861924,0.0013722857693210244,3989219840.0,4497693184.0,4438049280.0,4903072256.0,0.001459395163692534,0.05979272723197937
miura_01136,15,1.0,1.0,36.0,36.0,6.0,6.0,0.0008094513323158026,0.0009040268487296999,0.004549351520836353,0.004727283027023077,0.0030590309761464596,0.003408222459256649,2236108032.0,1696832000.0,4451697664.0,4286042112.0,0.0014682759065181017,0.0014682759065181017
miura_01148,5,1.0,1.0,24.0,24.0,12.0,12.0,0.000767308403737843,0.0009961281903088093,0.004861994180828333,0.004940839018672705,0.001928811427205801,0.002086304361000657,4833253888.0,2273371904.0,2141823232.0,2063610880.0,0.0003043560136575252,0.0003043560136575252
miura_00578,9,1.0,1.0,36.0,36.0,9.0,9.0,0.0007666966412216425,0.0009483590838499367,0.005073989275842905,0.00512926047667861,0.00236121634952724,0.002177779795601964,4766708224.0,2026651520.0,1416522368.0,1580295552.0,0.006412861868739128,0.027246195822954178
miura_01435,9,1.0,1.0,30.0,24.0,9.0,9.0,0.0005472879856824875,0.0005378986825235188,0.005903579294681549,0.0051858383230865,0.0036208985839039087,0.0019135127076879144,2820150784.0,2211288320.0,2956220672.0,2592592384.0,0.003320407820865512,0.02832040749490261
miura_00306,11,1.0,1.0,30.0,30.0,12.0,12.0,0.0007892791763879359,0.0007891152636148036,0.004730663262307644,0.005450836848467588,0.001438509556464851,0.0015578491147607565,1541805440.0,1662135936.0,3206490624.0,2501699584.0,0.00578514626249671,0.00578514626249671
miura_01667,15,1.0,1.0,30.0,30.0,6.0,6.0,0.0008683893829584122,0.0008730550180189312,0.004500542767345905,0.00493217958137393,0.002036646706983447,0.0022943285293877125,3877270784.0,3883988224.0,2174648064.0,2035840768.0,0.0009500232990831137,0.0009500232990831137
miura_01456,7,1.0,1.0,24.0,30.0,9.0,9.0,0.0009617851465009153,0.0008342886576429009,0.0029638251289725304,0.0020120120607316494,0.0012682736851274967,0.0011950222542509437,2242078720.0,2481581056.0,2222003968.0,4736094208.0,0.0025984272360801697,0.015098427422344685
miura_00867,8,1.0,1.0,24.0,30.0,6.0,6.0,0.0008790800347924232,0.000882756314240396,0.0037515631411224604,0.003360785311087966,0.002142096171155572,0.002592849312350154,1423970432.0,1207410944.0,2775678208.0,4251995392.0,0.001084997202269733,0.005251663736999035
miura_00761,11,1.0,1.0,36.0,30.0,12.0,12.0,0.0009731574100442231,0.000987132778391242,0.003486730856820941,0.0030000973492860794,0.0017840322107076645,0.0011407663114368916,3507820288.0,2534453504.0,3353277696.0,3501757952.0,0.0030261322390288115,0.011359465308487415
miura_00395,13,1.0,1.0,36.0,36.0,12.0,12.0,0.0006463031168095767,0.0007326070335693657,0.0036857209634035826,0.0036051792558282614,0.003845014376565814,0.003526548622176051,3064929536.0,1819438464.0,4543347712.0,4618389504.0,0.0008320465567521751,0.009165380150079727
miura_01260,14,1.0,1.0,24.0,24.0,6.0,6.0,0.000972412119153887,0.000707184721250087,0.0018682134104892612,0.001676297397352755,0.003790958086028695,0.002182159572839737,3095365888.0,4718414336.0,4350108672.0,4793603072.0,0.002273223362863064,0.01893988996744156
miura_01273,14,1.0,1.0,36.0,36.0,6.0,6.0,0.000851712073199451,0.0007340431329794228,0.004063065629452467,0.002920290920883417,0.0026069963350892067,0.0013258492108434439,2295633664.0,1892826112.0,2912572928.0,4296963072.0,0.00047718919813632965,0.00047718919813632965
miura_00121,12,1.0,1.0,36.0,36.0,6.0,6.0,0.0007925606914795935,0.0008467542938888073,0.001194510143250227,0.001000364194624126,0.003181618405506015,0.0015461542643606663,4219060224.0,1760698496.0,3850392832.0,4007603968.0,0.0005070771439932287,0.14634041488170624
miura_01420,7,1.0,1.0,24.0,36.0,9.0,9.0,0.0006802012212574482,0.0006460061995312572,0.004989944864064455,0.003573409514501691,0.002510485937818885,0.0023375030141323805,2154276352.0,1562837888.0,2297266176.0,4884035072.0,0.0027705365791916847,0.006937203463166952
miura_00540,13,1.0,1.0,30.0,30.0,9.0,9.0,0.0008498604292981327,0.0005971252685412765,0.0015242723748087883,0.001000364194624126,0.0039025982841849327,0.0011155378306284547,2235684608.0,2000332672.0,3122918912.0,3993306368.0,0.0008303424692712724,0.12999701499938965
miura_00809,15,1.0,1.0,30.0,30.0,6.0,6.0,0.0009425098542124033,0.0008248863741755486,0.003845333121716976,0.003306496189907193,0.00196469877846539,0.0012819168623536825,1860100608.0,1865953408.0,4082486016.0,4582287872.0,0.0004002273781225085,0.0004002273781225085
miura_01274,8,1.0,1.0,30.0,24.0,6.0,6.0,0.0005118366680108011,0.0007229892653413117,0.005229949951171875,0.0053257448598742485,0.002063965192064643,0.001333319814875722,4668483584.0,1164019200.0,4949180928.0,3613213184.0,0.004128531087189913,0.00829519797116518
miura_00307,10,1.0,1.0,30.0,36.0,9.0,9.0,0.0009757689549587667,0.0007858886383473873,0.0030935725662857294,0.001589131192304194,0.002750872168689966,0.001248398213647306,4820647424.0,3567898368.0,2001320448.0,4756199936.0,0.0013776601990684867,0.051377661526203156
miura_00136,12,1.0,1.0,24.0,24.0,12.0,12.0,0.0009133731364272535,0.0009092400432564318,0.003975003492087126,0.0029974780045449734,0.0013410033425316215,0.001048763981088996,4526630912.0,3766573568.0,2607530496.0,3787540224.0,0.0035953037440776825,0.0035953037440776825
miura_00554,12,1.0,1.0,24.0,24.0,6.0,6.0,0.0005611752276308835,0.0007038087351247668,0.002034747740253806,0.002061220584437251,0.003575673094019294,0.002923889784142375,4250517248.0,1896672128.0,4598035456.0,4466997760.0,0.0029393367003649473,0.06543933600187302
miura_00585,1,1.0,1.0,24.0,24.0,12.0,12.0,0.000811685633379966,0.0006735989591106772,0.0058452109806239605,0.004912523087114096,0.0016896225279197097,0.0011286260560154915,1489651584.0,1866256000.0,2702909440.0,3131874816.0,0.0013852774864062667,0.0013852774864062667
miura_00487,9,1.0,1.0,36.0,36.0,9.0,9.0,0.0009942325996235013,0.000806691765319556,0.0013142642565071583,0.0011889723828062415,0.003465409157797694,0.002217330504208803,1017208960.0,1217729536.0,1643904768.0,1366855808.0,0.0006031512166373432,0.408936470746994
miura_00423,8,1.0,1.0,36.0,36.0,12.0,12.0,0.0008021448738873005,0.0006300503155216575,0.0016058061737567186,0.001880747266113758,0.0035975228529423475,0.003636104054749012,2191635968.0,4674859008.0,4772719616.0,3955037440.0,0.0011117503745481372,0.18861174583435059
miura_01538,11,1.0,1.0,24.0,24.0,6.0,6.0,0.000741378462407738,0.0007237099925987422,0.004180086776614189,0.00358655140735209,0.0026890416629612446,0.0017027881694957614,1818970752.0,1163485184.0,3628294912.0,3923652352.0,0.0015443195588886738,0.018210986629128456
miura_00834,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0006416529649868608,0.0007490478456020355,0.0011422999668866396,0.0010704168817028403,0.0027325230184942484,0.003674478502944112,4584354304.0,4156558336.0,4323191296.0,4012083456.0,0.0010731159709393978,0.3844064474105835
miura_00110,10,1.0,1.0,30.0,36.0,12.0,12.0,0.0007263454608619213,0.000670292298309505,0.0021364993881434202,0.0017957899253815413,0.001491521019488573,0.0015529489610344172,3902775040.0,4430432768.0,2812157440.0,4642595328.0,0.00261393073014915,0.07761392742395401
miura_01416,12,1.0,1.0,30.0,30.0,6.0,6.0,0.0009972701082006097,0.0009356985101476312,0.0044172536581754684,0.003519382793456316,0.003609104547649622,0.0020071817561984062,3583601920.0,2323963136.0,2455598592.0,2971149824.0,0.0005089595215395093,0.0005089595215395093
miura_01472,12,1.0,1.0,36.0,24.0,12.0,12.0,0.0009641296346671879,0.0009619870106689632,0.001136115868575871,0.001000364194624126,0.003590228734537959,0.0012778652599081397,3267515904.0,1902222592.0,4485335552.0,3027360768.0,0.0096931466832757,0.2596931457519531
miura_00240,7,1.0,1.0,24.0,24.0,12.0,12.0,0.000711869855877012,0.0009818259859457612,0.0013438548194244504,0.001139177125878632,0.001041841460391879,0.001228168373927474,3420876544.0,1640111232.0,1475547776.0,1697938944.0,0.0014931880868971348,0.3181598484516144
miura_00906,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0009152221609838307,0.0009567629313096404,0.0010382116306573153,0.001000364194624126,0.0030042133294045925,0.0032173253130167723,4236066560.0,3775678208.0,2769787392.0,2175722496.0,0.0011123736621811986,0.35111236572265625
miura_00509,12,1.0,1.0,36.0,30.0,12.0,12.0,0.0005489062750712037,0.0008479548851028085,0.0024977021384984255,0.0022011264227330685,0.0015522176399827003,0.0011802734807133675,4915076096.0,1023855424.0,1236796928.0,1423404672.0,0.004023590125143528,0.16652359068393707
miura_01721,11,1.0,1.0,36.0,36.0,9.0,9.0,0.0007787825888954103,0.0005776952602900565,0.0025998882483690977,0.0024636629968881607,0.0014278792077675462,0.0010009445250034332,1108761344.0,1868246912.0,1830304768.0,1954559872.0,0.0005397691274993122,0.06303977221250534
miura_01249,6,1.0,1.0,30.0,30.0,12.0,12.0,0.0009997220477089286,0.0009674837929196656,0.0010749684879556298,0.001000364194624126,0.0016820657765492797,0.0014016511850059032,1188251136.0,1200733184.0,2291907840.0,2344219904.0,0.003518272889778018,0.30768492817878723
miura_01477,13,1.0,1.0,36.0,36.0,6.0,6.0,0.0008482112316414714,0.0008349159616045654,0.0048737674951553345,0.003815172938629985,0.003631312632933259,0.002274119760841131,3525416192.0,2279817728.0,3390420992.0,4437308928.0,0.0002768760605249554,0.0002768760605249554
miura_00707,2,1.0,1.0,36.0,36.0,12.0,12.0,0.0009422250441275537,0.0008586680050939322,0.0016031621489673853,0.0014056029031053185,0.0016002821503207088,0.001313922111876309,3627852288.0,4184973824.0,3315700736.0,4138658816.0,0.012398662976920605,0.15823200345039368
miura_00706,0,1.0,1.0,30.0,30.0,6.0,6.0,0.000754788052290678,0.0007232228526845574,0.0042645796202123165,0.004222288262099028,0.0019074485171586275,0.0017874393379315734,1585086976.0,1524449280.0,3535601152.0,3641154304.0,0.0005666171782650054,0.004733284004032612
miura_00773,5,1.0,1.0,36.0,24.0,6.0,6.0,0.0005073046777397394,0.0005413535400293767,0.0021876655519008636,0.0021083359606564045,0.0032331938855350018,0.001162306172773242,1985911936.0,1006209344.0,1996112256.0,1458490496.0,0.0026285131461918354,0.13179518282413483
miura_01730,11,1.0,1.0,24.0,36.0,12.0,12.0,0.0007231439230963588,0.0006829758058302104,0.005315480753779411,0.005312095861881971,0.0010267851175740361,0.0020464351400732994,1769156736.0,2659414016.0,3144033536.0,4663646720.0,0.0063077607192099094,0.0063077607192099094
miura_01820,6,1.0,1.0,24.0,36.0,9.0,9.0,0.0007911546854302287,0.0006126405787654221,0.002664330182597041,0.002096755662932992,0.0023347612004727125,0.0021427434403449297,3780876032.0,4944178688.0,2520484608.0,4946128384.0,0.0017145497258752584,0.026714550331234932
miura_01280,15,1.0,1.0,36.0,24.0,9.0,9.0,0.0007514715543948114,0.0006102106999605894,0.0012572758132591844,0.0011210356606170535,0.0034039318561553955,0.0010808337246999145,2855476736.0,2687102208.0,4838423040.0,2808096256.0,0.0017072136979550123,0.16837388277053833
miura_01957,9,1.0,1.0,30.0,36.0,9.0,9.0,0.0008942922577261925,0.0006356798694469035,0.005339745432138443,0.004228424280881882,0.0014072720659896731,0.0010009445250034332,2154562048.0,3067479040.0,1553823872.0,2598662144.0,0.007205764763057232,0.011372431181371212
miura_01946,15,1.0,1.0,30.0,24.0,12.0,12.0,0.0005661061150021851,0.0006070143426768482,0.0040676710195839405,0.0030287906993180513,0.003056297544389963,0.001040786039084196,2604364288.0,1006209344.0,1855533824.0,2137230336.0,0.00945207942277193,0.034452080726623535
miura_01031,1,1.0,1.0,24.0,36.0,12.0,12.0,0.0007818049634806812,0.0007888535037636757,0.004304889589548111,0.00233076442964375,0.003578866133466363,0.002853630343452096,3112495872.0,1672016128.0,1490644352.0,4928933376.0,0.0007727443007752299,0.03827274590730667
miura_00945,15,1.0,1.0,30.0,30.0,12.0,12.0,0.0005440527456812561,0.0008339275955222547,0.002961642574518919,0.0033806574065238237,0.001444705412723124,0.0017873136093840003,3639539712.0,1172442624.0,4781555712.0,3917248256.0,0.0009195010061375797,0.0009195010061375797
miura_01467,2,1.0,1.0,36.0,30.0,9.0,9.0,0.000811188539955765,0.0007614564383402467,0.0034250046592205763,0.0030091821681708097,0.0031167310662567616,0.0016662352718412876,4477307904.0,3187454464.0,4667593728.0,4489238528.0,0.0020080276299268007,0.0020080276299268007
miura_00782,7,1.0,1.0,30.0,24.0,12.0,12.0,0.0009922805475071073,0.000858647224958986,0.0027754148468375206,0.0020469792652875185,0.0028577852062880993,0.0012272534659132361,2034136320.0,1958985856.0,4612088320.0,4363495424.0,0.01810901053249836,0.03894234448671341
miura_01382,2,1.0,1.0,24.0,36.0,9.0,9.0,0.0006431685760617256,0.0007348665385507047,0.005951232276856899,0.004235557746142149,0.0023299239110201597,0.0024570736568421125,3606217728.0,1449339776.0,1658834688.0,4022868992.0,0.00538122421130538,0.00538122421130538
miura_00271,6,1.0,1.0,24.0,24.0,12.0,12.0,0.0005596744013018906,0.0009525128407403827,0.004277112893760204,0.004336195066571236,0.001954799983650446,0.002326316200196743,3747678976.0,1006209344.0,1753460864.0,1932947200.0,0.005400591995567083,0.013733925297856331
miura_01991,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0008901654509827495,0.0005796972545795143,0.004378548823297024,0.003215450793504715,0.0012053877580910921,0.0010009445250034332,2268337920.0,4910889472.0,1804734976.0,2812393472.0,0.006177722476422787,0.0186777226626873
miura_00776,15,1.0,1.0,30.0,36.0,9.0,9.0,0.0005840598605573177,0.0007828499074093997,0.00567066902294755,0.004658456891775131,0.00365108298137784,0.0029697802383452654,4851227648.0,1292875392.0,2830024448.0,4068594944.0,0.0012119159800931811,0.005378582514822483
miura_01349,3,1.0,1.0,24.0,24.0,12.0,12.0,0.0005292921559885144,0.0005999126005917788,0.0034403065219521523,0.0031344343442469835,0.001095038722269237,0.0010009445250034332,2001723776.0,1381099392.0,1719004288.0,2301347072.0,0.00937859807163477,0.021878598257899284
miura_01474,11,1.0,1.0,36.0,36.0,12.0,12.0,0.0006255240878090262,0.0006980718462727964,0.004574441350996494,0.0040447586216032505,0.0036485660821199417,0.0029709076043218374,3853975296.0,1930907136.0,4091608576.0,4802426368.0,0.004181148484349251,0.008347814902663231
miura_00557,13,1.0,1.0,36.0,36.0,9.0,9.0,0.0009651669533923268,0.0005755689926445484,0.0031976185273379087,0.00184678437653929,0.003926216159015894,0.0011982310097664595,2979516416.0,4178771968.0,2517157888.0,4500408832.0,0.0022615508642047644,0.027261551469564438
miura_00681,0,1.0,1.0,24.0,24.0,9.0,9.0,0.0005103990552015603,0.0006082755280658603,0.0015561222098767757,0.0011996760731562972,0.0022244225256145,0.0010481906356289983,4192012544.0,1343152640.0,3259860992.0,3665305600.0,0.0008594365208409727,0.10919276624917984
miura_01782,3,1.0,1.0,30.0,24.0,12.0,12.0,0.0006063167238608003,0.0009229007991962135,0.0018632342107594013,0.0022230350878089666,0.0010697671677917242,0.0011329593835398555,3630438912.0,1435222656.0,4121090560.0,2722888448.0,0.009692233987152576,0.05969223380088806
miura_00050,9,1.0,1.0,36.0,30.0,9.0,9.0,0.0005407857825048268,0.0005348141421563923,0.0013915589079260826,0.0018578468589112163,0.0030456827953457832,0.0032925643026828766,2402313216.0,3484504064.0,1956545024.0,1002466624.0,0.0006333515048027039,0.442300021648407
miura_01385,7,1.0,1.0,36.0,36.0,12.0,12.0,0.0008668545633554459,0.0008380025392398238,0.0036944951862096786,0.005513851530849934,0.0013486496172845364,0.002525252988561988,1551513728.0,3028233472.0,4320318976.0,2619331840.0,0.0011533264769241214,0.0011533264769241214
miura_00536,2,1.0,1.0,24.0,24.0,9.0,9.0,0.0005635563866235316,0.0005609078798443079,0.0024702020455151796,0.0025128975976258516,0.0035866128746420145,0.002741655334830284,1350298496.0,1145882112.0,4172455936.0,3859461376.0,0.004233796615153551,0.18756712973117828
miura_01866,11,1.0,1.0,24.0,30.0,6.0,6.0,0.0008164513856172562,0.0009391661151312292,0.0039857723750174046,0.003910168074071407,0.0019995945040136576,0.002749004168435931,3341733888.0,2394265344.0,3219860480.0,4216066560.0,0.0016072973376139998,0.0016072973376139998
miura_01035,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0007851322880014777,0.0005623519537039101,0.0018739429069682956,0.001730494317598641,0.0013690703781321645,0.0010947147384285927,2103996032.0,4380711424.0,3637529088.0,4154254080.0,0.0023702855687588453,0.039870284497737885
miura_01938,4,1.0,1.0,24.0,36.0,12.0,12.0,0.0006013813544996083,0.0005986022297292948,0.002363292034715414,0.0014461303362622857,0.001664530485868454,0.0012161023914813995,4132526592.0,2365343488.0,1031419712.0,2782977792.0,0.0010777368443086743,0.18441106379032135
miura_01109,14,1.0,1.0,36.0,30.0,9.0,9.0,0.000564437301363796,0.0005987593904137611,0.002895643236115575,0.002884715562686324,0.001984852598980069,0.001037490670569241,2543950080.0,1437160960.0,1809033984.0,1477380352.0,0.002442118478938937,0.056608784943819046
miura_00748,12,1.0,1.0,24.0,24.0,12.0,12.0,0.0005724536022171378,0.0006936514982953668,0.005790260620415211,0.004389842972159386,0.003745495807379484,0.002088171197101474,4766686720.0,1583907840.0,3856807168.0,4806264832.0,0.0023081719409674406,0.010641505010426044
miura_00174,14,1.0,1.0,36.0,36.0,6.0,6.0,0.0009239120990969241,0.0005958678084425628,0.004973101895302534,0.003343559568747878,0.0021798978559672832,0.0010009445250034332,2724836352.0,3999260672.0,1504930816.0,2371120640.0,0.0015972512774169445,0.018263917416334152
